"Quarto de banho de empregada ficam fora do apto com acesso pelo hall de escada.""",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,900000,1245,411,Mensalmente,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Casa Mineira,390048,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Avenida Luíz Paulo Franco,140,30320570,11,1101,4,1,3,160,,Não,3,"Originalmente, o imovel possui 04 quartos. Porem houve integração de um dos quartos à suíte, se tornando uma super-suitem com closet, e banheira de hidromassagem. Apartamento reformado e personalizado, detalhes em mármore e granito, muito bem decorado, amplo  arejado. Imovel de frente com maravilhosa vista para Nova Lima (frente) e Belo Horizonte (fundos). Cozinha ampla e reformada. DCE completa, despensa e ar condicionado nos 03 quartos e sala",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1890000,,,Mensalmente,,,,,,E,,,,,,
Casa Mineira,424657,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Regina Márcia Costa,36,30320370,,,4,2,3,347,,Não,4,Casa com piscina e agradável Espaço Gourmet.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2400000,,,Mensalmente,,,,,,893588296,,2022-03-12 11:41,erro-sem_imgs,,,
Casa Mineira,342994,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Ouro Fino,59,30310110,2,202,4,1,2,134,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,790000,,,Mensalmente,,,,,,893588300,,2022-03-12 11:43,ok-img (2022-03-12 13:16:31),,,
Casa Mineira,238348,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Universo,51,30350612,3,301,3,1,3,150,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,590000,900,300,Mensalmente,,,,,,893588302,,2022-03-12 11:44,ok-img (2022-03-12 13:17:34),,,
Casa Mineira,400963,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Bolívia,57,30330360,8,801,4,1,3,180,,Não,2,Cabe um terceiro carro médio. A Varanda foi integrada á sala.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1100000,,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de aluguel.,,,,,
Casa Mineira,351524,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua do Uruguai,871,30310300,3,302,3,1,2,115,,Não,1,Apartamento está lindo! Parte elétrica do apto toda reformada. Possui uma área no prédio que cabem dois carros e  fica disponível  para uso dos moradores ou de visitas.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,615000,600,210,Mensalmente,,,,,,893588305,,2022-03-12 11:46,ok-img (2022-03-12 13:19:34),,,
Casa Mineira,386603,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Desembargador Jorge Fontana,214,30320670,8,804,3,1,2,73,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,895000,600,,Mensalmente,,,,,,893588307,,2022-03-12 11:48,ok-img (2022-03-12 13:21:00),,,
Casa Mineira,265574,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Ministro Orozimbo Nonato,415,34006053,6,602,1,1,2,62,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,920000,,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de venda.,,,,,
Casa Mineira,244159,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Francisco Deslandes,752,30310530,13,1302,4,2,3,188,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1300000,770,202,Mensalmente,,,,,,893590711,Elemento não encontrado na pagina 'Detalhe do imovel',2022-03-14 18:36,,,,
Casa Mineira,411910,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Carangola,706,30330240,3,301,4,1,3,168,,Não,2,"Um quarto foi transformado em escritório, muito fácil voltar ao normal.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1200000,800,,Mensalmente,,,,,,893588316,,2022-03-12 11:51,erro-sem_imgs,,,
Casa Mineira,422211,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Passa Tempo,342,30310760,4,400,4,2,4,220,,Não,2,O imóvel está impecável. Uma suite foi toda reformada e adaptada para idoso e cadeirantes.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1850000,2815,732,Mensalmente,,,,,,893588321,,2022-03-12 11:52,erro-sem_imgs,,,
Casa Mineira,256096,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Oliveira,259,30310150,4,403,4,1,2,140,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,950000,950,,Mensalmente,,,,,,893588323,,2022-03-12 11:53,ok-img (2022-03-12 13:22:30),,,
Casa Mineira,268562,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Abre Campo,225,30350190,5,504,3,0,1,65,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,340000,680,,Mensalmente,,,,,,893590717,Elemento não encontrado na pagina 'Aluguel',2022-03-14 18:37,,,,
Casa Mineira,431919,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Odilon Braga,850,30310386,2,201,3,1,3,100,,Não,2,"Imóvel com reforma transformando 1 quarto em parte da sala, facilmente reversível. Também integrou a cozinha a sala, e reformou a parte hidrúlica e elétrica.  Cozinha, banheiro da suite e lavabo modernos. Vaga de garagem ampla, com capacidade para 3 carros.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,695000,500,156,Mensalmente,,,,,,893588330,,2022-03-12 11:56,erro-sem_imgs,,,
Casa Mineira,323586,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Doutor José Mariano,88,30210170,,,4,0,3,385,,Não,4,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2200000,0,814,Mensalmente,,,,,,893588333,,2022-03-12 11:57,erro-pag_fotos,,,
Casa Mineira,402706,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Califórnia,804,30315500,4,401,4,1,2,105,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,780000,1300,300,Mensalmente,,,,,,893588337,,2022-03-12 11:58,ok-img (2022-03-12 13:25:35),,,
Casa Mineira,248202,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Crúcis,35,30360290,2,201,4,1,3,180,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,600000,,624,Mensalmente,,,,,,893588340,,2022-03-12 12:00,ok-img (2022-03-12 13:26:21),,,
Casa Mineira,390013,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Avenida Prudente de Morais,520,30350143,8,508,1,0,1,21,,Não,0,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,250000,,,Mensalmente,,,,,,893590725,Elemento não encontrado na pagina 'Detalhe do imovel',2022-03-14 18:39,,,,
Casa Mineira,374652,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Ministro Orozimbo Nonato,395,34006053,3,306,1,1,2,54,,Não,1,Apartamento mobiliado,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,800000,,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de venda.,,,,,
